time,input,output
0.0,50.0,0.0
0.00046669777985199013,50.0,-0.012375957862544354
0.0009333955597039803,50.0,0.017691172412176433
0.0014000933395559704,50.0,0.03970355503866801
0.0018667911194079605,50.0,0.0970241893236275
0.0023334888992599507,50.0,0.11761535173326197
0.002800186679111941,50.0,0.12164885195657667
0.003266884458963931,50.0,0.17903708775996344
0.003733582238815921,50.0,0.302253237527531
0.004200280018667912,50.0,0.371091285162777
0.004666977798519901,50.0,0.41029243096915824
0.005133675578371891,50.0,0.4989154140577032
0.005600373358223882,50.0,0.6462696717099741
0.006067071138075872,50.0,0.7444547814339991
0.006533768917927862,50.0,0.8431193951065501
0.007000466697779852,50.0,0.9397149705934795
0.007467164477631842,50.0,1.1223939062867063
0.007933862257483833,50.0,1.2116363681589333
0.008400560037335823,50.0,1.3505844980460566
0.008867257817187812,50.0,1.4978040027939505
0.009333955597039803,50.0,1.6773300555275097
0.009800653376891793,50.0,1.8935628691963238
0.010267351156743782,50.0,2.030715452864268
0.010734048936595773,50.0,2.2236781568154655
0.011200746716447763,50.0,2.3807085609252554
0.011667444496299754,50.0,2.6140827835441582
0.012134142276151744,50.0,2.7792202802831696
0.012600840056003733,50.0,2.9862766921414026
0.013067537835855724,50.0,3.237415625550961
0.013534235615707714,50.0,3.4512752744816573
0.014000933395559703,50.0,3.6781646944135638
0.014467631175411694,50.0,3.9245192706811873
0.014934328955263684,50.0,4.179037737728308
0.015401026735115675,50.0,4.352023264277236
0.015867724514967665,50.0,4.651659609882562
0.016334422294819656,50.0,4.863593119599792
0.016801120074671647,50.0,5.183535303813519
0.017267817854523634,50.0,5.442048851781037
0.017734515634375624,50.0,5.753095791598072
0.018201213414227615,50.0,5.981391388363833
0.018667911194079605,50.0,6.350830153054398
0.019134608973931596,50.0,6.648494946023738
0.019601306753783587,50.0,6.898544591992643
0.020068004533635577,50.0,6.483675738617275
0.020534702313487564,50.0,7.475013424350214
0.021001400093339555,50.0,7.800255456698107
0.021468097873191545,50.0,8.168402869078442
0.021934795653043536,50.0,8.535301684740492
0.022401493432895526,50.0,8.81637169874098
0.022868191212747517,50.0,9.146625964792994
0.023334888992599508,50.0,9.459345376042807
0.023801586772451498,50.0,9.801382573268446
0.02426828455230349,50.0,10.151122040493462
0.024734982332155476,50.0,10.577058368859733
0.025201680112007466,50.0,10.872725268469795
0.025668377891859457,50.0,11.3022282932907
0.026135075671711448,50.0,11.632961041617815
0.026601773451563438,50.0,11.994428940054416
0.02706847123141543,50.0,12.352262860100279
0.02753516901126742,50.0,12.73845644304913
0.028001866791119406,50.0,13.141320329743582
0.028468564570971397,50.0,13.5032672146159
0.028935262350823387,50.0,13.912266766499021
0.029401960130675378,50.0,14.378395352946495
0.02986865791052737,50.0,14.688545596763348
0.03033535569037936,50.0,15.168385276935567
0.03080205347023135,50.0,15.519221550975564
0.03126875125008334,50.0,15.912476191619524
0.03173544902993533,50.0,16.328327594065918
0.03220214680978732,50.0,16.78864703823955
0.03266884458963931,50.0,17.22281617245581
0.0331355423694913,50.0,17.589960854220134
0.03360224014934329,50.0,18.010970829573452
0.03406893792919528,50.0,18.422692291986113
0.03453563570904727,50.0,18.883100649890103
0.03500233348889926,50.0,23.033815311187706
0.03546903126875125,50.0,19.716973916352458
0.03593572904860324,50.0,20.155157449418198
0.03640242682845523,50.0,20.633194046290416
0.03686912460830722,50.0,21.073546423839886
0.03733582238815921,50.0,21.455871778985646
0.0378025201680112,50.0,21.88451575243516
0.03826921794786319,50.0,22.368958919350572
0.03873591572771518,50.0,22.83349556767495
0.03920261350756717,50.0,23.25763258433694
0.039669311287419164,50.0,23.723888918522384
0.040136009067271154,50.0,24.194915217556847
0.040602706847123145,50.0,24.580035305907888
0.04106940462697513,50.0,25.015385753291103
0.04153610240682712,50.0,25.449262778377403
0.04200280018667911,50.0,25.992280483440325
0.0424694979665311,50.0,26.360133226903837
0.04293619574638309,50.0,26.868735618456704
0.04340289352623508,50.0,27.269417979290456
0.04386959130608707,50.0,27.78340319537377
0.04433628908593906,50.0,28.265713524582385
0.04480298686579105,50.0,28.71917299342236
0.045269684645643044,50.0,29.111112267555637
0.045736382425495034,50.0,29.560800032061216
0.046203080205347025,50.0,30.01233665341112
0.046669777985199015,50.0,30.466509385148907
