time,input,output
0.0,50.0,-0.03864333793174152
0.0007000700070007,50.0,0.009964570953544742
0.0014001400140014,50.0,0.03970619205169402
0.0021002100210021,50.0,0.07962982380399973
0.0028002800280028,50.0,0.16816280705259617
0.0035003500350035003,50.0,0.2014759361933078
0.0042004200420042,50.0,0.3432957968261288
0.0049004900490049,50.0,0.5093696524969796
0.0056005600560056,50.0,0.613907610272188
0.0063006300630063005,50.0,0.8182490889310359
0.0070007000700070005,50.0,0.9371000851738762
0.007700770077007701,50.0,1.1830636825584395
0.0084008400840084,50.0,1.3326490504790491
0.0091009100910091,50.0,1.591362139900517
0.0098009800980098,50.0,1.8168069324475788
0.010501050105010502,50.0,2.089036120847757
0.0112011201120112,50.0,2.4400533887180385
0.0119011901190119,50.0,2.708078004883802
0.012601260126012601,50.0,2.829504414945899
0.013301330133013302,50.0,3.345165227071872
0.014001400140014001,50.0,3.6617168132039755
0.0147014701470147,50.0,4.0585590055164555
0.015401540154015401,50.0,4.434534338962814
0.016101610161016102,50.0,4.768551869395225
0.0168016801680168,50.0,5.188944604562368
0.0175017501750175,50.0,6.586455821923458
0.0182018201820182,50.0,6.027758754033785
0.018901890189018902,50.0,6.497018258689865
0.0196019601960196,50.0,6.92112163193826
0.0203020302030203,50.0,7.372231444041454
0.021002100210021003,50.0,7.813370579858319
0.021702170217021702,50.0,8.3453195628791
0.0224022402240224,50.0,8.8450977175146
0.0231023102310231,50.0,9.359342744407368
0.0238023802380238,50.0,9.82066544767601
0.024502450245024503,50.0,10.340003531969232
0.025202520252025202,50.0,10.941300808710338
0.0259025902590259,50.0,11.465063609213434
0.026602660266026604,50.0,11.968760176437126
0.027302730273027303,50.0,12.607261796480863
0.028002800280028002,50.0,13.17263123018182
0.0287028702870287,50.0,8.524581227409609
0.0294029402940294,50.0,14.32656029908407
0.030103010301030103,50.0,14.97572184028288
0.030803080308030802,50.0,15.49633353428193
0.0315031503150315,50.0,16.157303173121935
0.032203220322032204,50.0,16.778691242511915
0.0329032903290329,50.0,17.34422201367056
0.0336033603360336,50.0,34.10107449728294
0.034303430343034305,50.0,16.621396822177964
0.035003500350035,50.0,19.2971876444256
0.035703570357035704,50.0,19.976308231018663
0.0364036403640364,50.0,20.560823060350476
0.0371037103710371,50.0,21.288624431863788
0.037803780378037805,50.0,21.908661836859725
0.0385038503850385,50.0,22.550252146948036
0.0392039203920392,50.0,23.220743610116315
0.039903990399039906,50.0,23.971451537680235
0.0406040604060406,50.0,24.55083084978279
0.041304130413041304,50.0,25.25114716289373
0.04200420042004201,50.0,25.948380640026954
0.0427042704270427,50.0,13.86721089997504
0.043404340434043405,50.0,27.33439457614195
0.0441044104410441,50.0,27.977913033917194
0.0448044804480448,50.0,28.735398516198373
0.045504550455045506,50.0,29.401051832172467
0.0462046204620462,50.0,30.04713860191637
0.046904690469046904,50.0,30.776272199599642
0.0476047604760476,50.0,31.407059782044694
0.0483048304830483,50.0,32.125712937381415
0.049004900490049005,50.0,50.91656164838284
0.0497049704970497,50.0,33.541185541881674
0.050405040504050404,50.0,34.14976287683133
0.051105110511051106,50.0,34.90003310463222
0.0518051805180518,50.0,35.53485601894521
0.052505250525052505,50.0,36.20520857408741
0.05320532053205321,50.0,36.9439481423982
0.0539053905390539,50.0,56.90911219866441
0.054605460546054606,50.0,38.28911984004914
0.0553055305530553,50.0,38.954542350374574
0.056005600560056004,50.0,39.59994912285119
0.05670567056705671,50.0,40.29496080792138
0.0574057405740574,50.0,40.91719252419059
0.058105810581058105,50.0,41.52473503392125
0.0588058805880588,50.0,42.18363550599039
0.059505950595059504,50.0,42.89146510258801
0.060206020602060206,50.0,43.55310746153884
0.0609060906090609,50.0,44.162726654654364
0.061606160616061605,50.0,44.74761337851408
0.06230623062306231,50.0,45.37697994061842
0.063006300630063,50.0,46.04888505110844
0.0637063706370637,50.0,46.697727457916336
0.06440644064406441,50.0,47.29437212162364
0.06510651065106511,50.0,47.87689712397699
0.0658065806580658,50.0,48.450424946108406
0.0665066506650665,50.0,49.103552476833315
0.0672067206720672,50.0,49.70157477596314
0.06790679067906791,50.0,50.239553976692605
0.06860686068606861,50.0,50.768892569587685
0.0693069306930693,50.0,38.87008983724575
0.07000700070007,50.0,51.904493803593844
0.0707070707070707,50.0,52.53287838223302
0.07140714071407141,50.0,53.10284773651641
0.07210721072107211,50.0,53.60982753698114
0.0728072807280728,50.0,54.11819610921253
0.0735073507350735,50.0,54.63261563283498
0.0742074207420742,50.0,55.1827416161946
0.0749074907490749,50.0,55.710891245129936
0.07560756075607561,50.0,56.187758726185535
0.07630763076307631,50.0,56.694902574782006
0.077007700770077,50.0,57.17808669949983
0.0777077707770777,50.0,57.62052803382609
0.0784078407840784,50.0,58.1038436968569
0.07910791079107911,50.0,58.58635905318153
0.07980798079807981,50.0,59.02902288478459
0.0805080508050805,50.0,59.51752361063202
0.0812081208120812,50.0,59.90124914656262
0.0819081908190819,50.0,60.36724729404835
0.08260826082608261,50.0,60.717494833943746
0.08330833083308331,50.0,61.12126565507136
0.08400840084008401,50.0,25.64392625794087
0.0847084708470847,50.0,61.95747498996423
0.0854085408540854,50.0,103.28962209850516
0.08610861086108611,50.0,62.719932478206616
0.08680868086808681,50.0,63.07562994737078
0.08750875087508751,50.0,63.40115955519352
0.0882088208820882,50.0,63.723775871626884
0.0889088908890889,50.0,64.1406584392746
0.0896089608960896,50.0,64.42617058659425
0.09030903090309031,50.0,64.71829463422642
0.09100910091009101,50.0,65.02426787392513
0.0917091709170917,50.0,65.30393184503798
0.0924092409240924,50.0,65.68153077526678
0.0931093109310931,50.0,65.94604287648723
0.09380938093809381,50.0,66.1731604125762
0.09450945094509451,50.0,66.48838327351905
0.0952095209520952,50.0,66.7279443278613
0.0959095909590959,50.0,66.89983687725261
0.0966096609660966,50.0,67.17538766414607
0.09730973097309731,50.0,107.77243364490926
0.09800980098009801,50.0,67.56495666031866
0.09870987098709871,50.0,67.82528895720846
0.0994099409940994,50.0,68.04969757000767
0.1001100110011001,50.0,66.96204525260907
0.10081008100810081,50.0,68.31521549819853
0.10151015101510151,50.0,68.5587611053776
0.10221022102210221,50.0,68.64727126867892
0.1029102910291029,50.0,68.7916610863075
0.1036103610361036,50.0,68.96731611045496
0.1043104310431043,50.0,24.071224791837594
0.10501050105010501,50.0,69.27467362153216
0.10571057105710571,50.0,69.33440699867309
0.10641064106410641,50.0,108.16231241151529
0.1071107110711071,50.0,69.52257355013208
0.1078107810781078,50.0,69.63551788834074
0.10851085108510851,50.0,69.68560904285043
0.10921092109210921,50.0,69.730107144289
0.10991099109910991,50.0,69.77449295832078
0.1106110611061106,50.0,69.84974471593091
0.1113111311131113,50.0,69.95399040610585
0.11201120112011201,50.0,69.90400096720236
0.11271127112711271,50.0,69.96183530499208
0.11341134113411341,50.0,69.98646942760305
0.1141114111411141,50.0,70.03701927100046
0.1148114811481148,50.0,70.03404628372985
0.11551155115511551,50.0,70.01813994414339
0.11621162116211621,50.0,70.0103544872358
0.11691169116911691,50.0,69.92966109847079
0.1176117611761176,50.0,69.89479672389919
0.1183118311831183,50.0,69.9173609196088
0.11901190119011901,50.0,69.85390949382733
0.11971197119711971,50.0,69.7976980829281
0.12041204120412041,50.0,69.75604130856492
0.12111211121112112,50.0,69.68915407598512
0.1218121812181218,50.0,69.57611670610478
0.1225122512251225,50.0,69.54992263855453
0.12321232123212321,50.0,69.39401391962687
0.12391239123912391,50.0,69.3575753137035
0.12461246124612461,50.0,69.2053198131627
0.1253125312531253,50.0,69.13036040344485
0.126012601260126,50.0,68.99132706061414
0.1267126712671267,50.0,68.8653945135165
0.1274127412741274,50.0,68.7896762721729
0.12811281128112811,50.0,68.56609470734449
0.12881288128812882,50.0,68.45139535131915
0.12951295129512952,50.0,68.32943935829007
0.13021302130213022,50.0,95.81057558503794
0.1309130913091309,50.0,68.05661145892955
0.1316131613161316,50.0,69.05009186341596
0.1323132313231323,50.0,67.70354100698324
0.133013301330133,50.0,67.49447809111986
0.1337133713371337,50.0,67.31021610093985
0.1344134413441344,50.0,67.17118307918052
0.1351135113511351,50.0,66.99484370352307
0.13581358135813582,50.0,66.74915514824991
0.13651365136513652,50.0,66.63212978613991
0.13721372137213722,50.0,66.4012586845932
0.13791379137913792,50.0,66.15338959889064
0.1386138613861386,50.0,66.00695781558902
0.1393139313931393,50.0,65.71790440763803
0.14001400140014,50.0,76.23277600293315
0.1407140714071407,50.0,65.36460259651078
0.1414141414141414,50.0,119.58050530028012
0.1421142114211421,50.0,64.91424289328495
0.14281428142814281,50.0,64.59948178469212
0.14351435143514352,50.0,64.38555016688933
0.14421442144214422,50.0,64.19077710930023
0.14491449144914492,50.0,63.89217269569578
0.1456145614561456,50.0,63.66620192450794
0.1463146314631463,50.0,63.46167396994766
0.147014701470147,50.0,63.19379512775492
0.1477147714771477,50.0,62.91769403549538
0.1484148414841484,50.0,62.69073705587603
0.1491149114911491,50.0,33.03996113640288
0.1498149814981498,50.0,62.210663792817584
0.15051505150515052,50.0,61.9058744559099
0.15121512151215122,50.0,61.69452420822565
0.15191519151915192,50.0,61.35335442287177
0.15261526152615262,50.0,61.140097366504925
0.1533153315331533,50.0,60.8640652067394
0.154015401540154,50.0,33.884746597650114
0.1547154715471547,50.0,60.28648094204737
0.1554155415541554,50.0,60.008118130380886
0.1561156115611561,50.0,59.78023898328766
0.1568156815681568,50.0,59.48080352172982
0.15751575157515751,50.0,59.23990434358931
0.15821582158215822,50.0,58.94263946732912
0.15891589158915892,50.0,58.70577292808427
0.15961596159615962,50.0,58.4037516286657
0.16031603160316032,50.0,58.120426230590894
0.161016101610161,50.0,57.86693901088694
0.1617161716171617,50.0,57.62731515314112
0.1624162416241624,50.0,57.3294775092458
0.1631163116311631,50.0,57.06384197866326
0.1638163816381638,50.0,22.818067113383627
0.1645164516451645,50.0,56.4817959049277
0.16521652165216522,50.0,56.1737903045736
0.16591659165916592,50.0,55.90592146055095
0.16661666166616662,50.0,55.69820441190907
0.16731673167316732,50.0,55.402363352864555
0.16801680168016803,50.0,55.10709993143214
0.1687168716871687,50.0,31.398805807891577
0.1694169416941694,50.0,54.64172461177822
0.1701170117011701,50.0,54.284903671645075
0.1708170817081708,50.0,54.06882444124444
0.1715171517151715,50.0,53.83590036804308
0.17221722172217221,50.0,53.540747007695
0.17291729172917292,50.0,53.239211573486834
0.17361736173617362,50.0,53.01263518802381
0.17431743174317432,50.0,52.72851477338135
0.17501750175017503,50.0,52.520106575513395
0.1757175717571757,50.0,52.252537659809754
0.1764176417641764,50.0,52.023405847304154
0.1771177117711771,50.0,51.72776578209696
0.1778177817781778,50.0,51.4981358906218
0.1785178517851785,50.0,51.272129598200635
0.1792179217921792,50.0,51.0418712185941
0.17991799179917992,50.0,50.760551561768075
0.18061806180618062,50.0,72.82319883917016
0.18131813181318132,50.0,50.24416833331521
