Temperatura,Umidade,Analogico,Hora,Sopro
26.1,70.0,4095.0,16.169578552246094,SOPRANDO
26.1,70.0,4095.0,16.249191522598267,SOPRANDO
26.2,70.0,4095.0,16.348313331604004,SOPRANDO
26.2,70.0,4095.0,16.43495750427246,SOPRANDO
26.2,70.0,4095.0,16.513939142227173,SOPRANDO
26.2,70.0,4095.0,16.594529628753662,SOPRANDO
26.2,70.0,4095.0,16.67375421524048,SOPRANDO
26.2,70.0,4095.0,16.754727840423584,SOPRANDO
26.2,70.0,4095.0,16.834462642669678,SOPRANDO
26.2,70.0,4095.0,16.914527416229248,SOPRANDO
26.2,70.0,4095.0,16.994356393814087,SOPRANDO
26.2,70.0,4095.0,17.074716806411743,SOPRANDO
26.2,70.0,4095.0,17.15457844734192,SOPRANDO
26.2,70.0,4095.0,17.23462152481079,SOPRANDO
26.2,70.0,4095.0,17.31470823287964,SOPRANDO
26.2,70.0,4095.0,17.39452338218689,SOPRANDO
26.2,70.0,4095.0,17.4744656085968,SOPRANDO
26.2,70.0,4095.0,17.5545916557312,SOPRANDO
26.2,70.0,4095.0,17.63390827178955,SOPRANDO
26.2,70.0,4095.0,17.71493363380432,SOPRANDO
26.2,70.0,4095.0,17.794235467910767,SOPRANDO
26.2,70.0,4095.0,17.87455701828003,SOPRANDO
26.2,70.0,4095.0,17.954174757003784,SOPRANDO
26.2,70.0,4095.0,18.034621715545654,SOPRANDO
26.2,70.0,4095.0,18.114458799362183,SOPRANDO
26.2,70.0,4095.0,18.194523811340332,SOPRANDO
26.2,70.0,4095.0,18.274712085723877,SOPRANDO
26.1,75.0,4095.0,18.380173921585083,SOPRANDO
26.1,75.0,4095.0,18.45910954475403,SOPRANDO
26.1,75.0,4095.0,18.539639711380005,SOPRANDO
26.1,75.0,4095.0,18.619109630584717,SOPRANDO
26.1,75.0,4095.0,18.699429750442505,SOPRANDO
26.1,75.0,4095.0,18.779181241989136,SOPRANDO
26.1,75.0,4095.0,18.85946750640869,SOPRANDO
26.1,75.0,4095.0,18.939608097076416,SOPRANDO
26.1,75.0,4095.0,19.019612789154053,SOPRANDO
26.1,75.0,4095.0,19.099366903305054,SOPRANDO
26.1,75.0,4095.0,19.17973780632019,SOPRANDO
26.1,75.0,4095.0,19.259761333465576,SOPRANDO
26.1,75.0,4095.0,19.339004278182983,SOPRANDO
26.1,75.0,4095.0,19.419156789779663,SOPRANDO
26.1,75.0,4095.0,19.499245166778564,SOPRANDO
26.1,75.0,4095.0,19.57966113090515,SOPRANDO
26.1,75.0,4095.0,19.65968608856201,SOPRANDO
26.1,75.0,4095.0,19.739306926727295,SOPRANDO
26.1,75.0,4095.0,19.81976890563965,SOPRANDO
26.1,75.0,4095.0,19.899402141571045,SOPRANDO
26.1,75.0,4095.0,19.979575395584106,SOPRANDO
26.1,75.0,4095.0,20.059662580490112,SOPRANDO
26.1,75.0,4095.0,20.14010000228882,SOPRANDO
26.1,75.0,4095.0,20.219311475753784,SOPRANDO
26.1,75.0,4095.0,20.299627780914307,SOPRANDO
26.2,79.0,4095.0,20.404656648635864,SOPRANDO
26.2,79.0,4095.0,20.484499216079712,SOPRANDO
26.2,79.0,4095.0,20.564645290374756,SOPRANDO
26.2,79.0,4095.0,20.64468789100647,SOPRANDO
26.2,79.0,4095.0,20.724648475646973,SOPRANDO
26.2,79.0,4095.0,20.804298639297485,SOPRANDO
26.2,79.0,4095.0,20.885165214538574,SOPRANDO
26.2,79.0,4095.0,20.96436595916748,SOPRANDO
26.2,79.0,4095.0,21.044728994369507,SOPRANDO
26.2,79.0,4095.0,21.12477445602417,SOPRANDO
26.2,79.0,4095.0,21.20412039756775,SOPRANDO
26.2,79.0,4095.0,21.284364700317383,SOPRANDO
26.2,79.0,4095.0,21.364875078201294,SOPRANDO
26.2,79.0,4095.0,21.44466233253479,SOPRANDO
26.2,79.0,4095.0,21.524555683135986,SOPRANDO
26.2,79.0,4095.0,21.60451030731201,SOPRANDO
26.2,79.0,4095.0,21.683927297592163,SOPRANDO
26.2,79.0,4095.0,21.76504111289978,SOPRANDO
26.2,79.0,4095.0,21.84453558921814,SOPRANDO
26.2,79.0,4095.0,21.924564599990845,SOPRANDO
26.2,79.0,4095.0,22.004597663879395,SOPRANDO
26.2,79.0,4095.0,22.084174633026123,SOPRANDO
26.2,79.0,4095.0,22.164588928222656,SOPRANDO
26.2,79.0,4095.0,22.24469232559204,SOPRANDO
26.2,79.0,4095.0,22.324736833572388,SOPRANDO
26.3,83.0,4095.0,22.43034052848816,SOPRANDO
26.3,83.0,4095.0,22.50969362258911,SOPRANDO
26.3,83.0,4095.0,22.589237689971924,SOPRANDO
26.3,83.0,4095.0,22.668891668319702,SOPRANDO
26.3,83.0,4095.0,22.74926447868347,SOPRANDO
26.3,83.0,4095.0,22.829664707183838,SOPRANDO
26.3,83.0,4095.0,22.909691333770752,SOPRANDO
26.3,83.0,4095.0,22.98955988883972,SOPRANDO
26.3,83.0,4095.0,23.069161891937256,SOPRANDO
26.3,83.0,4095.0,23.149686574935913,SOPRANDO
26.3,83.0,4095.0,23.22962975502014,SOPRANDO
26.3,83.0,4095.0,23.309593677520752,SOPRANDO
26.3,83.0,4095.0,23.389516830444336,SOPRANDO
26.3,83.0,4095.0,23.470051527023315,SOPRANDO
26.3,83.0,4095.0,23.549434661865234,SOPRANDO
26.3,83.0,4095.0,23.629552841186523,SOPRANDO
26.3,83.0,4095.0,23.709646463394165,SOPRANDO
26.3,83.0,4095.0,23.78967261314392,SOPRANDO
26.3,83.0,4095.0,23.869316339492798,SOPRANDO
26.3,83.0,4095.0,23.94896388053894,SOPRANDO
26.3,83.0,4095.0,24.029207706451416,SOPRANDO
26.3,83.0,4095.0,24.10961127281189,SOPRANDO
26.3,83.0,4095.0,24.188892602920532,SOPRANDO
26.3,83.0,4095.0,24.26882815361023,SOPRANDO
26.3,83.0,4095.0,24.349062204360962,SOPRANDO
26.3,87.0,4095.0,24.454506158828735,SOPRANDO
26.3,87.0,4095.0,24.53455090522766,SOPRANDO
26.3,87.0,4095.0,24.613771677017212,SOPRANDO
26.3,87.0,4095.0,24.694538354873657,SOPRANDO
26.3,87.0,4095.0,24.774712324142456,SOPRANDO
26.3,87.0,4095.0,24.854268074035645,SOPRANDO
26.3,87.0,4095.0,24.934503078460693,SOPRANDO
26.3,87.0,4095.0,25.014349222183228,SEM SOPRO
26.3,87.0,4095.0,25.094730138778687,SEM SOPRO
26.3,87.0,4095.0,25.174721717834473,SEM SOPRO
26.3,87.0,4095.0,25.254552841186523,SEM SOPRO
26.3,87.0,4095.0,25.334432363510132,SEM SOPRO
26.3,87.0,4095.0,25.414774417877197,SEM SOPRO
26.3,87.0,4095.0,25.494634866714478,SEM SOPRO
26.3,87.0,4095.0,25.57456660270691,SEM SOPRO
26.3,87.0,4095.0,25.654267072677612,SEM SOPRO
26.3,87.0,4095.0,25.7342267036438,SEM SOPRO
26.3,87.0,4095.0,25.81491470336914,SEM SOPRO
26.3,87.0,4095.0,25.89445471763611,SEM SOPRO
26.3,87.0,4095.0,25.97451424598694,SEM SOPRO
26.3,87.0,4095.0,26.054553031921387,SEM SOPRO
26.3,87.0,4095.0,26.13434863090515,SEM SOPRO
26.3,87.0,4095.0,26.214680433273315,SEM SOPRO
26.3,87.0,4095.0,26.294700145721436,SEM SOPRO
26.3,87.0,4095.0,26.3746120929718,SEM SOPRO
26.4,90.0,4095.0,26.47920250892639,SEM SOPRO
26.4,90.0,4095.0,26.559415578842163,SEM SOPRO
26.4,90.0,4095.0,26.639723539352417,SEM SOPRO
26.4,90.0,4095.0,26.719310522079468,SEM SOPRO
26.4,90.0,4095.0,26.79925560951233,SEM SOPRO
26.4,90.0,4095.0,26.879648208618164,SEM SOPRO
26.4,90.0,4095.0,26.95969557762146,SEM SOPRO
26.4,90.0,4095.0,27.040707111358643,SEM SOPRO
26.4,90.0,4095.0,27.1191508769989,SEM SOPRO
26.4,90.0,4095.0,27.199392557144165,SEM SOPRO
26.4,90.0,4095.0,27.2796847820282,SEM SOPRO
26.4,90.0,4095.0,27.359699726104736,SEM SOPRO
26.4,90.0,4095.0,27.439326763153076,SEM SOPRO
26.4,90.0,4095.0,27.519771337509155,SEM SOPRO
26.4,90.0,4095.0,27.599241018295288,SEM SOPRO
26.4,90.0,4095.0,27.679532051086426,SEM SOPRO
26.4,90.0,4095.0,27.758870601654053,SEM SOPRO
26.4,90.0,4095.0,27.83973455429077,SEM SOPRO
26.4,90.0,4095.0,27.919306993484497,SEM SOPRO
26.4,90.0,4095.0,27.999801874160767,SEM SOPRO
26.4,90.0,4095.0,28.079688549041748,SEM SOPRO
26.4,90.0,4095.0,28.159738302230835,SEM SOPRO
26.4,90.0,4095.0,28.2395498752594,SEM SOPRO
26.4,90.0,4095.0,28.319209098815918,SEM SOPRO
26.4,90.0,4095.0,28.399670362472534,SEM SOPRO
26.5,92.0,4095.0,28.50465965270996,SEM SOPRO
26.5,92.0,4095.0,28.58426809310913,SEM SOPRO
26.5,92.0,4095.0,28.665098667144775,SEM SOPRO
26.5,92.0,4095.0,28.744789123535156,SEM SOPRO
26.5,92.0,4095.0,28.82466197013855,SEM SOPRO
26.5,92.0,4095.0,28.90433621406555,SEM SOPRO
26.5,92.0,4095.0,28.983732223510742,SEM SOPRO
26.5,92.0,4095.0,29.064642429351807,SEM SOPRO
26.5,92.0,4095.0,29.144721269607544,SEM SOPRO
26.5,92.0,4095.0,29.22464871406555,SEM SOPRO
26.5,92.0,4095.0,29.304569721221924,SEM SOPRO
26.5,92.0,4095.0,29.384316205978394,SEM SOPRO
26.5,92.0,4095.0,29.464649200439453,SEM SOPRO
26.5,92.0,4095.0,29.54457712173462,SEM SOPRO
26.5,92.0,4095.0,29.62472438812256,SEM SOPRO
26.5,92.0,4095.0,29.70410180091858,SEM SOPRO
26.5,92.0,4095.0,29.784286975860596,SEM SOPRO
26.5,92.0,4095.0,29.86413025856018,SEM SOPRO
26.5,92.0,4095.0,29.94463872909546,SEM SOPRO
26.5,92.0,4095.0,30.024742364883423,SEM SOPRO
26.5,92.0,4095.0,30.104278564453125,SEM SOPRO
26.5,92.0,4095.0,30.1840763092041,SEM SOPRO
26.5,92.0,4095.0,30.26480531692505,SEM SOPRO
26.5,92.0,4095.0,30.344801664352417,SEM SOPRO
26.5,92.0,4095.0,30.424567699432373,SEM SOPRO
26.6,93.0,4095.0,30.530797481536865,SEM SOPRO
26.6,93.0,4095.0,30.60967445373535,SEM SOPRO
26.6,93.0,4095.0,30.689138889312744,SEM SOPRO
26.6,93.0,4095.0,30.76955771446228,SEM SOPRO
26.6,93.0,4095.0,30.849522590637207,SEM SOPRO
