Temperatura,Umidade,Analogico,Hora,Sopro
23.9,85.0,4095.0,7.452666997909546,SEM SOPRO
23.9,85.0,4095.0,7.532508611679077,SEM SOPRO
23.9,85.0,4095.0,7.612818717956543,SEM SOPRO
23.9,85.0,4095.0,7.69276762008667,SEM SOPRO
23.9,85.0,4095.0,7.773290395736694,SEM SOPRO
23.9,85.0,4095.0,7.852783203125,SEM SOPRO
23.9,85.0,4095.0,7.932488441467285,SEM SOPRO
23.9,85.0,4095.0,8.012524843215942,SEM SOPRO
23.9,85.0,4095.0,8.092622518539429,SEM SOPRO
23.9,85.0,4095.0,8.172797679901123,SEM SOPRO
23.9,85.0,4095.0,8.252806901931763,SEM SOPRO
23.9,85.0,4095.0,8.332333087921143,SEM SOPRO
23.9,85.0,4095.0,8.412365913391113,SEM SOPRO
23.9,85.0,4095.0,8.492707252502441,SEM SOPRO
24.0,84.0,4095.0,8.598320007324219,SEM SOPRO
24.0,84.0,4095.0,8.677792072296143,SEM SOPRO
24.0,84.0,4095.0,8.757368326187134,SEM SOPRO
24.0,84.0,4095.0,8.83776593208313,SEM SOPRO
24.0,84.0,4095.0,8.917227268218994,SEM SOPRO
24.0,84.0,4095.0,8.99824833869934,SEM SOPRO
24.0,84.0,4095.0,9.077460289001465,SEM SOPRO
24.0,84.0,4095.0,9.15767765045166,SEM SOPRO
24.0,84.0,4095.0,9.237835884094238,SEM SOPRO
24.0,84.0,4095.0,9.317712306976318,SEM SOPRO
24.0,84.0,4095.0,9.397597789764404,SEM SOPRO
24.0,84.0,4095.0,9.477499008178711,SEM SOPRO
24.0,84.0,4095.0,9.5576753616333,SEM SOPRO
24.0,84.0,4095.0,9.637709617614746,SEM SOPRO
24.0,84.0,4095.0,9.717328310012817,SEM SOPRO
24.0,84.0,4095.0,9.797739267349243,SEM SOPRO
24.0,84.0,4095.0,9.877580404281616,SEM SOPRO
24.0,84.0,4095.0,9.957759618759155,SEM SOPRO
24.0,84.0,4095.0,10.03782844543457,SEM SOPRO
24.0,84.0,4095.0,10.117217063903809,SEM SOPRO
24.0,84.0,4095.0,10.197326421737671,SEM SOPRO
24.0,84.0,4095.0,10.27775526046753,SEM SOPRO
24.0,84.0,4095.0,10.357333660125732,SEM SOPRO
24.0,84.0,4095.0,10.43779182434082,SEM SOPRO
24.0,84.0,4095.0,10.51732850074768,SEM SOPRO
23.9,84.0,4095.0,10.622675895690918,SEM SOPRO
23.9,84.0,4095.0,10.702221393585205,SEM SOPRO
23.9,84.0,4095.0,10.783092021942139,SEM SOPRO
23.9,84.0,4095.0,10.862956047058105,SEM SOPRO
23.9,84.0,4095.0,10.942810297012329,SEM SOPRO
23.9,84.0,4095.0,11.02269196510315,SEM SOPRO
23.9,84.0,4095.0,11.102726697921753,SEM SOPRO
23.9,84.0,4095.0,11.182186603546143,SEM SOPRO
23.9,84.0,4095.0,11.26261305809021,SEM SOPRO
23.9,84.0,4095.0,11.342810153961182,SEM SOPRO
23.9,84.0,4095.0,11.422826528549194,SEM SOPRO
23.9,84.0,4095.0,11.502140045166016,SEM SOPRO
